접근수단,가맹점_ID,중분류,시설_유효수요,가맹점명,시군구_가맹점,소분류,공급량,시설_공급수요비
대중교통,STORE_00046,공연,1132.4159977308132,고스트컴퍼니(공연기획사),강남구,공연,1.0,0.0008830677083367293
대중교통,STORE_00048,미술,206.75684911008508,곰패미리,강남구,사진관,1.0,0.004836599146795677
대중교통,STORE_00049,공연,2433.667029217471,광야아트센터(주식회사 문화동행아티스),강남구,공연,1.0,0.0004109025548665724
대중교통,STORE_00051,공연,1098.8798344604118,극단예일,강남구,공연,1.0,0.0009100176094240867
대중교통,STORE_00053,미술,18.67022252878473,금속공예화랑 갤러리오,강남구,전시,1.0,0.053561225553592336
대중교통,STORE_00072,미술,290.0399357818337,더블유스튜디오,강남구,사진관,1.0,0.0034478010667889332
대중교통,STORE_00078,공연,25.838215840164843,드림메이커엔터테인먼트리미티드(영업소),강남구,공연,1.0,0.03870236266257695
대중교통,STORE_00079,미술,512.2526668704951,디이제이 (dearJAY),강남구,사진관,1.0,0.00195216162779454
대중교통,STORE_00080,미술,310.3215405741275,디지털포토,강남구,사진관,1.0,0.003222464022800012
대중교통,STORE_00081,미술,468.10295919666635,라딘스튜디오,강남구,사진관,1.0,0.0021362821583442823
대중교통,STORE_00083,공연,1444.5610948372005,라움아트센터,강남구,공연,1.0,0.0006922517874626121
대중교통,STORE_00089,미술,438.45043538814997,리유 스튜디오,강남구,사진관,1.0,0.002280759509600494
대중교통,STORE_00092,공연,3075.960885635338,마스트엔터테인먼트,강남구,공연,1.0,0.0003251016632461016
대중교통,STORE_00094,미술,297.4090608022958,맘키드 크래프트,강남구,공예,1.0,0.0033623723409851158
대중교통,STORE_00099,미술,634.9047552893682,명동사진관,강남구,사진관,1.0,0.0015750393923955315
대중교통,STORE_00100,미술,828.747689917601,모닝글로리 수서점,강남구,공예,1.0,0.0012066398641779937
대중교통,STORE_00102,공연,5793.225775120525,밀알아트센타,강남구,공연,1.0,0.00017261540268197046
대중교통,STORE_00106,미술,40.91477037825575,보떼스튜디오,강남구,사진관,1.0,0.02444105125740733
대중교통,STORE_00108,미술,279.7001438929968,붐스튜디오,강남구,사진관,1.0,0.0035752573669842803
대중교통,STORE_00110,미술,471.21589361985434,산스튜디오,강남구,사진관,1.0,0.002122169505612503
대중교통,STORE_00122,미술,385.78474527184943,서래 스튜디오,강남구,사진관,1.0,0.002592119082612595
대중교통,STORE_00126,관광지,8756.825815901677,선릉,강남구,관광명소,1.0,0.00011419663026573877
대중교통,STORE_00127,미술,438.91688088301936,선릉사진관,강남구,사진관,1.0,0.0022783357021679946
대중교통,STORE_00128,공연,586.5185249373828,설렘이엔엠 (주식회사 설렘이엔엠),강남구,공연,1.0,0.001704975985382151
대중교통,STORE_00137,미술,215.4457865882429,스튜디오 담다,강남구,사진관,1.0,0.0046415389032935074
대중교통,STORE_00139,미술,460.8941100290608,스튜디오CS,강남구,사진관,1.0,0.0021696957679431983
대중교통,STORE_00140,미술,362.3933376052846,스튜디오더함,강남구,사진관,1.0,0.002759432628116333
대중교통,STORE_00144,미술,366.98750399059725,신신칼라,강남구,사진관,1.0,0.002724888420248831
대중교통,STORE_00146,미술,316.4763811046147,씨엘스튜디오,강남구,사진관,1.0,0.003159793462341947
대중교통,STORE_00149,미술,877.810216734085,알파 수서점,강남구,공예,1.0,0.0011391984063713967
대중교통,STORE_00150,미술,198.52100576586187,알파 신사점,강남구,공예,1.0,0.0050372503209026274
대중교통,STORE_00151,미술,487.99488420463996,알파문구 선릉역점,강남구,공예,1.0,0.0020492018100350647
대중교통,STORE_00152,미술,454.9071598704863,어나더심펫 스튜디오,강남구,사진관,1.0,0.00219825073820492
대중교통,STORE_00154,미술,371.43680483499514,에이블 스튜디오,강남구,사진관,1.0,0.002692248013613605
대중교통,STORE_00163,미술,650.3710540739366,예쁜사진찍는집,강남구,사진관,1.0,0.0015375838050232726
대중교통,STORE_00164,미술,302.5642525434436,오빠네사진관,강남구,사진관,1.0,0.0033050831074514174
대중교통,STORE_00165,미술,198.12294664727017,오주,강남구,공예,1.0,0.005047370922563343
대중교통,STORE_00166,공연,1389.7074977530247,오픈리뷰(주),강남구,공연,1.0,0.0007195758831386239
대중교통,STORE_00170,미술,497.2388472791283,원세컨드 (1second),강남구,사진관,1.0,0.002011105941283472
대중교통,STORE_00181,미술,534.7330345866035,좋은사진 좋은느낌,강남구,사진관,1.0,0.001870092055885587
대중교통,STORE_00182,공연,2323.88071705667,주식회사 오디뮤직,강남구,공연,1.0,0.0004303146855431367
대중교통,STORE_00183,미술,422.8859570828779,주식회사 피규어뮤지엄더블유,강남구,전시,1.0,0.002364703729814368
대중교통,STORE_00184,미술,351.1016418019021,쥬시 스튜디오(JUCY STUDIO),강남구,사진관,1.0,0.0028481780799083194
대중교통,STORE_00191,미술,309.36334378932384,큰길 문구,강남구,공예,1.0,0.003232445019992411
대중교통,STORE_00204,미술,250.77802220873681,패스포토passfoto,강남구,사진관,1.0,0.00398759026485839
대중교통,STORE_00207,미술,524.506050868085,포토마트,강남구,사진관,1.0,0.0019065556981562892
대중교통,STORE_00212,미술,445.70602808776215,프리클럽포토샵,강남구,사진관,1.0,0.0022436313107326742
대중교통,STORE_00217,미술,410.976677949131,하루에스튜디오,강남구,사진관,1.0,0.0024332280970059714
대중교통,STORE_00218,공연,2143.8330294941984,한국문화의집코우스(한국문화재재단),강남구,공연,1.0,0.0004664542369868857
대중교통,STORE_00222,미술,511.2457022179204,현포토,강남구,사진관,1.0,0.001956006663061876
대중교통,STORE_00241,미술,789.8801460272362,miso studio (미소사진관 천호점),강동구,사진관,1.0,0.0012660148568483182
대중교통,STORE_00249,공연,8897.817147384061,강동아트센터,강동구,공연,1.0,0.00011238711511328347
대중교통,STORE_00257,미술,742.6182491437846,고덕역 사진관,강동구,사진관,1.0,0.0013465868919232302
대중교통,STORE_00321,미술,742.6182491437846,북데이423,강동구,공예,1.0,0.0013465868919232302
대중교통,STORE_00262,미술,860.2483984324612,광영화방,강동구,공예,1.0,0.001162454939552568
대중교통,STORE_00265,공연,6266.656490118759,극단우리,강동구,공연,1.0,0.00015957472722125368
대중교통,STORE_00270,미술,777.3419841162143,나의첫번째사진관,강동구,사진관,1.0,0.0012864350831853406
대중교통,STORE_00276,미술,733.0131582721756,다감사진관,강동구,사진관,1.0,0.0013642319905377324
대중교통,STORE_00279,미술,874.8746660538396,대창문구유통,강동구,공예,1.0,0.0011430208677896043
대중교통,STORE_00280,미술,897.2185251968698,더좋은얼굴사진관,강동구,사진관,1.0,0.0011145556761443123
대중교통,STORE_00285,미술,905.8539356538336,드림디포 굽은다리역점,강동구,공예,1.0,0.0011039307339082355
대중교통,STORE_00297,미술,777.6604593900178,리더스스튜디오,강동구,사진관,1.0,0.001285908249449099
대중교통,STORE_00305,미술,606.5940812377679,모닝글로리 둔촌1호점,강동구,공예,1.0,0.0016485488911455897
대중교통,STORE_00311,미술,766.1911651722935,미소사진관,강동구,사진관,1.0,0.0013051573098929298
대중교통,STORE_00316,미술,917.462297252901,베이비플라워,강동구,사진관,1.0,0.0010899630458867209
대중교통,STORE_00322,공연,10531.572431269624,브랜드매직,강동구,공연,1.0,9.495258248719522e-05
대중교통,STORE_00324,미술,947.3991738405219,비바체스냅(희야포토),강동구,사진관,1.0,0.00105552129198746
대중교통,STORE_00328,미술,678.8777072920118,뽀샵천국천호점,강동구,사진관,1.0,0.0014730193512892315
대중교통,STORE_00330,미술,911.6236758301195,삼일사진관,강동구,사진관,1.0,0.0010969438667654233
대중교통,STORE_00373,미술,728.4734469172932,알파문구 명일동점,강동구,공예,1.0,0.0013727336311731542
대중교통,STORE_00342,관광지,12061.989525666786,서울 암사동 유적,강동구,관광명소,1.0,8.290506287309348e-05
대중교통,STORE_00350,미술,745.7229162333304,세종사진스튜디오,강동구,사진관,1.0,0.0013409806487522618
대중교통,STORE_00357,미술,797.6010193175763,스타포토,강동구,사진관,1.0,0.001253759681570612
대중교통,STORE_00358,미술,822.0511274395839,스튜디오샘포토,강동구,사진관,1.0,0.0012164693491932403
대중교통,STORE_00372,미술,789.8103889685059,알파 강동역점,강동구,공예,1.0,0.0012661266728917079
대중교통,STORE_00376,미술,846.3299713593228,암사역사진관,강동구,사진관,1.0,0.0011815722399548983
대중교통,STORE_00378,미술,906.9508731670767,에뜨스튜디오,강동구,사진관,1.0,0.0011025955535033506
대중교통,STORE_03324,미술,906.9508731670767,세종스튜디오,양천구,사진관,1.0,0.0011025955535033506
대중교통,STORE_00395,미술,836.6221093477951,제일문구인쇄,강동구,공예,1.0,0.001195282779198328
대중교통,STORE_00398,미술,831.0774963192574,준S. STUDIO,강동구,사진관,1.0,0.0012032572226162784
대중교통,STORE_00399,미술,839.9797290771353,준s.STUDIO,강동구,사진관,1.0,0.0011905049198016658
대중교통,STORE_00417,미술,895.1134836723617,페이펄문구센터 둔촌점,강동구,공예,1.0,0.0011171767806438606
대중교통,STORE_00429,미술,803.7658923004363,현진스튜디오,강동구,사진관,1.0,0.0012441433626126227
대중교통,STORE_00430,미술,779.1590264625162,현포토,강동구,사진관,1.0,0.0012834350447560503
대중교통,STORE_00449,미술,954.0522657966852,강북 ANC (강북구청),강북구,공예,1.0,0.001048160604875191
대중교통,STORE_00452,관광지,16943.656176375152,강북사격장,강북구,테마파크,1.0,5.9019139056558415e-05
대중교통,STORE_00554,미술,1100.5149787919386,위위스튜디오,강북구,사진관,1.0,0.00090866550594134
대중교통,STORE_00567,미술,1102.715047217704,조아저씨현상소,강북구,사진관,1.0,0.000906852593082077
대중교통,STORE_00460,미술,882.6189487632778,공예문화예술원 K-ART,강북구,공예,1.0,0.0011329917643408812
대중교통,STORE_00466,공연,11400.036855901357,극단 해밀,강북구,공연,1.0,8.771901465233762e-05
대중교통,STORE_00518,미술,1184.46503613776,상상사진관,강북구,사진관,1.0,0.0008442629959435074
대중교통,STORE_00467,공연,11474.086366619342,꼭두극단무지개,강북구,공연,1.0,8.715290856701424e-05
대중교통,STORE_00468,미술,610.7018559191456,꿈의숲 아트센터,강북구,전시,1.0,0.0016374602276178376
대중교통,STORE_00475,미술,1108.8650101306023,다래원한복(주식회사 다래원),강북구,공예,1.0,0.0009018230270267251
대중교통,STORE_00477,미술,787.0740575215593,달달한사진관,강북구,사진관,1.0,0.0012705284724399753
대중교통,STORE_00484,미술,987.8186450165684,땡큐사진관,강북구,사진관,1.0,0.0010123315702177571
대중교통,STORE_00500,미술,173.1438926728443,미아스튜디오,강북구,사진관,1.0,0.005775543015481937
대중교통,STORE_00519,미술,1005.2957088417738,서울 스튜디오,강북구,사진관,1.0,0.000994732187957039
대중교통,STORE_00531,미술,1284.261594454831,스타사진관,강북구,사진관,1.0,0.0007786575603582539
대중교통,STORE_00532,미술,1127.845497569358,스튜디오 딩딩,강북구,사진관,1.0,0.0008866462668469392
대중교통,STORE_00535,미술,914.486320585536,신신문구백화점(신신문구),강북구,공예,1.0,0.0010935100695215545
대중교통,STORE_00542,미술,1076.1809821303461,알파 미아역점,강북구,공예,1.0,0.0009292117372493029
대중교통,STORE_00543,미술,1222.8808977301899,알파 수유점,강북구,공예,1.0,0.0008177411241406396
대중교통,STORE_00544,미술,1054.3185442566626,알파문구 미아삼거리점,강북구,공예,1.0,0.0009484799498666133
대중교통,STORE_00572,미술,1019.400813916058,코닥사진관,강북구,사진관,1.0,0.000980968414335938
대중교통,STORE_00552,미술,1115.856819712837,우진문구센타,강북구,공예,1.0,0.0008961723245616293
대중교통,STORE_00556,미술,944.3531363530249,이은주스튜디오,강북구,사진관,1.0,0.001058925905474171
대중교통,STORE_00560,미술,865.1729196979136,장미원사진관,강북구,사진관,1.0,0.001155838303803086
대중교통,STORE_00561,공연,8783.519482525497,재단법인 강북문화재단,강북구,공연,1.0,0.00011384957954376544
대중교통,STORE_00568,미술,1210.1232289612028,준스튜디오,강북구,사진관,1.0,0.0008263621225240199
대중교통,STORE_00570,미술,1259.5426539480507,초록나무사진관,강북구,사진관,1.0,0.0007939389721066521
대중교통,STORE_00575,미술,1179.067239456441,클릭사진관,강북구,사진관,1.0,0.0008481280511712018
대중교통,STORE_00583,미술,799.4606245464619,하나사진관(꼬마천국하나스튜디오),강북구,사진관,1.0,0.0012508433427441221
대중교통,STORE_00586,미술,1149.482582136856,한샘사진관,강북구,사진관,1.0,0.0008699566357421683
대중교통,STORE_00610,미술,742.6146019739803,J.J(제이제이),강서구,공예,1.0,0.0013465935053550671
대중교통,STORE_00613,공연,1612.0335698072872,LG아트센터,강서구,공연,1.0,0.0006203344761111559
대중교통,STORE_00637,미술,988.4927705469247,강서스튜디오,강서구,사진관,1.0,0.001011641187266052
대중교통,STORE_00638,관광지,25203.67558081909,강서캠핑,강서구,휴양림/캠핑장,1.0,3.9676752574971096e-05
대중교통,STORE_00641,미술,959.3930925639896,거목스튜디오,강서구,사진관,1.0,0.0010423256199682321
대중교통,STORE_00642,미술,567.8424429761683,겸재정선미술관,강서구,전시,1.0,0.0017610518769234883
대중교통,STORE_00657,공연,6930.748077277423,괜찮은 홀 강서홀,강서구,공연,1.0,0.00014428456911866658
대중교통,STORE_00661,미술,1181.7893768670265,국민포토스튜디오(국민칼라현상소),강서구,사진관,1.0,0.0008461744703197808
대중교통,STORE_00663,미술,867.3262141984201,그랜드포토,강서구,사진관,1.0,0.0011529687257570056
대중교통,STORE_00874,공연,7766.664856611383,한국장애인국제예술단,강서구,공연,1.0,0.00012875539481386903
대중교통,STORE_00666,공연,4855.393614216317,극단 원공,강서구,공연,1.0,0.00020595652576385504
대중교통,STORE_00672,미술,717.8748871515611,낭만사진관,강서구,사진관,1.0,0.0013930003931017514
대중교통,STORE_00803,미술,618.9287619343559,오호라사진관,강서구,사진관,1.0,0.0016156948287144894
대중교통,STORE_00853,미술,642.2427153607224,코닥스튜디오(코닥사진관),강서구,사진관,1.0,0.0015570437407582574
대중교통,STORE_00682,미술,991.4117474423298,더.담 사진관,강서구,사진관,1.0,0.0010086626495800827
대중교통,STORE_00689,미술,1142.6260839867266,동행 스튜디오,강서구,사진관,1.0,0.000875176940220819
대중교통,STORE_00693,미술,720.2199244684904,디토칼라(디토(DITO)칼라),강서구,사진관,1.0,0.001388464781417957
대중교통,STORE_00700,미술,963.0078789369858,럭스본 스튜디오,강서구,사진관,1.0,0.0010384131032280316
대중교통,STORE_00708,미술,739.4503722443296,루시아스튜디오,강서구,사진관,1.0,0.0013523558003830166
대중교통,STORE_00724,미술,421.55035713657696,모닝글로리 공항점,강서구,공예,1.0,0.002372195831578937
대중교통,STORE_00725,미술,867.4591436658148,모닝글로리 등촌2동점,강서구,공예,1.0,0.001152792044791963
대중교통,STORE_03312,관광지,15379.384409306114,배틀샷그라운드,양천구,테마파크,1.0,6.502210838782968e-05
대중교통,STORE_00726,미술,1047.9154830796324,목하사진,강서구,사진관,1.0,0.0009542754316991123
대중교통,STORE_00727,관광지,22550.054834872764,몬스터파크 가양지점 (몬스터파크 주식회사 가양지점),강서구,테마파크,1.0,4.434579016870237e-05
대중교통,STORE_00728,미술,824.1497423810141,문방사우,강서구,공예,1.0,0.001213371731587205
대중교통,STORE_00729,미술,956.7319083959086,문화사진관,강서구,사진관,1.0,0.0010452248861194944
대중교통,STORE_03292,미술,725.9191775805613,모닝글로리 신월점,양천구,공예,1.0,0.001377563826503291
대중교통,STORE_00747,미술,846.0997987424878,베스트드림문구,강서구,공예,1.0,0.0011818936743469809
대중교통,STORE_00756,미술,715.1180770752279,사진관 나들이,강서구,사진관,1.0,0.0013983704678392622
대중교통,STORE_04332,미술,631.3921165533014,(주)이든마케팅커뮤니케이션,중구,전시,1.0,0.0015838018464007558
대중교통,STORE_00757,미술,1052.8353817710938,사진관 아비앙또,강서구,사진관,1.0,0.0009498161035562717
대중교통,STORE_00758,미술,704.2493427243459,사진속 동심,강서구,사진관,1.0,0.0014199516269785366
대중교통,STORE_00776,미술,697.3123603283182,수정문구,강서구,공예,1.0,0.0014340775481581402
대중교통,STORE_00785,미술,928.1324568911685,아임사진관,강서구,사진관,1.0,0.0010774324209602106
대중교통,STORE_00790,미술,503.48123090403396,알파마곡나루역점,강서구,공예,1.0,0.0019861713577771977
대중교통,STORE_00791,미술,859.8457076779055,알파문구 마곡센트럴점,강서구,공예,1.0,0.0011629993510121651
대중교통,STORE_00792,미술,1003.656684364693,애플사진관,강서구,사진관,1.0,0.0009963566382592195
대중교통,STORE_00807,미술,1024.6083809885502,우리동네사진관 강서점,강서구,사진관,1.0,0.0009759826471799813
대중교통,STORE_00801,미술,876.1814936212313,예지랑,강서구,공예,1.0,0.0011413160484216923
대중교통,STORE_00813,미술,959.6907168277827,원스튜디오,강서구,사진관,1.0,0.0010420023685395832
대중교통,STORE_00824,스포츠관람,48309.40752017012,인천 대한항공 점보스,강서구,스포츠관람,1.0,2.069990197214653e-05
대중교통,STORE_00825,미술,858.7341481266421,인포룸,강서구,사진관,1.0,0.0011645047564272763
대중교통,STORE_00832,미술,905.7728330215906,제이부스튜디오,강서구,사진관,1.0,0.0011040295795404624
대중교통,STORE_00838,공연,7153.030327158482,주식회사 라인엔터테인먼트,강서구,공연,1.0,0.00013980088917045692
대중교통,STORE_00839,미술,550.0081911107557,주식회사 옳소 (ALSO Corp),강서구,전시,1.0,0.0018181547405329988
대중교통,STORE_00858,공연,5047.6125680751575,포시즌컴퍼니,강서구,공연,1.0,0.00019811346186209716
대중교통,STORE_00861,미술,1025.0594461726841,포토비,강서구,사진관,1.0,0.00097555317765594
대중교통,STORE_00862,미술,800.7616800069927,포토빌리지,강서구,사진관,1.0,0.0012488110070292917
대중교통,STORE_00863,미술,970.4990518310766,포픽스,강서구,사진관,1.0,0.0010303977094189456
대중교통,STORE_03382,미술,967.3977478459616,제이스튜디오,양천구,사진관,1.0,0.0010337009800018985
대중교통,STORE_00864,미술,1001.1996645451327,포픽스,강서구,사진관,1.0,0.0009988017729254057
대중교통,STORE_00867,미술,956.8497349187301,피터팬포토(성호사진관),강서구,사진관,1.0,0.0010450961770762626
대중교통,STORE_00873,미술,736.6784418290963,한국사진관(한강사진관),강서구,사진관,1.0,0.0013574443654372503
대중교통,STORE_00878,미술,739.609859967593,한씨네사진실,강서구,사진관,1.0,0.0013520641815724526
대중교통,STORE_00881,미술,391.6820079050733,행운의손(북피아),강서구,공예,1.0,0.002553091487016571
대중교통,STORE_00892,미술,422.3488600576683,홍아,강서구,공예,1.0,0.0023677109010391507
대중교통,STORE_00883,미술,788.0875692261653,허준박물관,강서구,전시,1.0,0.0012688945227012204
대중교통,STORE_00885,미술,714.1882670023033,현대표구화랑,강서구,공예,1.0,0.0014001910227359909
대중교통,STORE_00886,미술,620.0710945572887,현스튜디오,강서구,사진관,1.0,0.0016127182975912925
대중교통,STORE_00887,미술,1104.4180086408865,현예술기획 스튜디오,강서구,사진관,1.0,0.0009054542683803346
대중교통,STORE_00896,미술,1085.907429860989,화곡동사진관,강서구,사진관,1.0,0.0009208888092127832
대중교통,STORE_00911,미술,1256.8575319323713,STUDIO JIO,관악구,사진관,1.0,0.000795635125376969
대중교통,STORE_00921,관광지,15121.237462469166,관악산 모험숲 (관악구청),관악구,체험관광,1.0,6.613215369985392e-05
대중교통,STORE_00923,공연,513.8583317664384,관악아트홀(관악문화재단),관악구,공연,1.0,0.0019460616636542644
대중교통,STORE_00943,미술,1209.1219248588511,노벨사장(노벨스튜디오),관악구,사진관,1.0,0.0008270464536624268
대중교통,STORE_00959,미술,808.0305566616925,드림포토스튜디오,관악구,사진관,1.0,0.0012375769601231574
대중교통,STORE_00967,미술,1031.473472468963,리앤 스튜디오,관악구,사진관,1.0,0.0009694868813313954
대중교통,STORE_00968,미술,745.8190881164419,만족한사진관,관악구,사진관,1.0,0.0013408077319735665
대중교통,STORE_01025,미술,784.262869456763,에이스문구,관악구,공예,1.0,0.0012750826782003235
대중교통,STORE_00969,미술,858.063029038664,말하는대로사진관,관악구,사진관,1.0,0.001165415553587428
대중교통,STORE_00971,미술,916.2078462766207,모노폴스튜디오,관악구,사진관,1.0,0.001091455398536372
대중교통,STORE_00975,미술,978.4299155710023,미림17분칼라,관악구,사진관,1.0,0.0010220456101001467
대중교통,STORE_00988,미술,1171.1538453952614,본사진관,관악구,사진관,1.0,0.0008538587854463326
대중교통,STORE_00989,미술,811.9364067247685,비비앤걸즈,관악구,공예,1.0,0.0012316235504623474
대중교통,STORE_00991,미술,552.3382111946403,사진예술원,관악구,사진관,1.0,0.0018104849161840928
대중교통,STORE_00993,미술,364.0080355742176,삼보서점문구(삼보서점),관악구,공예,1.0,0.002747192100917536
대중교통,STORE_00999,미술,854.4477775386806,서울대문구,관악구,공예,1.0,0.0011703465399378727
대중교통,STORE_01000,미술,245.60520870433518,서울대학교 미술관,관악구,전시,1.0,0.0040715748875009465
대중교통,STORE_01003,미술,899.472490531703,세종사진관,관악구,사진관,1.0,0.001111762739301646
대중교통,STORE_01006,미술,947.2368508230704,스튜디오 가고파 (가고파스튜디오),관악구,사진관,1.0,0.0010557021711423947
대중교통,STORE_01021,미술,957.410720573972,알파문구 관악구청점(경일문구),관악구,공예,1.0,0.0010444838129663888
대중교통,STORE_01007,미술,915.5826013115201,스튜디오 느낌,관악구,사진관,1.0,0.0010922007458066118
대중교통,STORE_01020,미술,914.7226943901181,알파 서울대역점,관악구,공예,1.0,0.0010932274952101628
대중교통,STORE_01008,미술,1063.707591951045,스튜디오 늘솜,관악구,사진관,1.0,0.0009401079841555018
대중교통,STORE_01009,미술,1161.7467774197341,스튜디오 다옴,관악구,사진관,1.0,0.000860772777197646
대중교통,STORE_01010,미술,776.1717062317507,스튜디오여백,관악구,사진관,1.0,0.001288374713959772
대중교통,STORE_01012,미술,984.5825715121088,신림동사진관,관악구,사진관,1.0,0.0010156588476517652
대중교통,STORE_01019,미술,1093.2636821245392,알파 보라매점 (알파문구할인마트),관악구,공예,1.0,0.0009146924171638997
대중교통,STORE_01023,미술,860.6028514008251,어반믹스 사진관,관악구,사진관,1.0,0.0011619761640021
대중교통,STORE_01030,미술,856.745615437543,오피스넥스 관악동작점,관악구,공예,1.0,0.001167207607463852
대중교통,STORE_01036,미술,939.2148485631225,우리동네사진관 서울대입구점,관악구,사진관,1.0,0.0010647191124904711
대중교통,STORE_01062,미술,805.3480286364684,추억저장소,관악구,사진관,1.0,0.0012416991964245522
대중교통,STORE_01068,미술,1005.174496851412,포토 지바고,관악구,사진관,1.0,0.0009948521407301713
대중교통,STORE_01069,미술,844.3309455875822,포토픽스,관악구,사진관,1.0,0.0011843697133522514
대중교통,STORE_01071,미술,822.3689746536974,폴로그(polelog),관악구,사진관,1.0,0.0012159991814150136
대중교통,STORE_01104,미술,747.0353939942565,MS팩토리,광진구,사진관,1.0,0.0013386246596070765
대중교통,STORE_01105,미술,606.1393223822723,TM포토스튜디오,광진구,사진관,1.0,0.0016497857226450202
대중교통,STORE_01109,관광지,10499.368635923243,고릴라캠핑 서울강변테크노마트점,광진구,휴양림/캠핑장,1.0,9.524382224075198e-05
대중교통,STORE_01115,공연,5262.48179292875,광진문화재단 나루아트센터,광진구,공연,1.0,0.0001900244104110175
대중교통,STORE_01118,미술,930.3108252351147,국제화방(화양문구),광진구,공예,1.0,0.0010749095601970157
대중교통,STORE_01119,미술,1097.3408031885976,글로리문구,광진구,공예,1.0,0.0009112939180738111
대중교통,STORE_01120,미술,811.8663310294227,글터문구 직영점(군자점),광진구,공예,1.0,0.0012317298572192658
대중교통,STORE_01122,미술,922.7806841141723,나이스포토,광진구,사진관,1.0,0.0010836811142833518
대중교통,STORE_01136,미술,755.7073415492389,드림디포 군자역점,광진구,공예,1.0,0.0013232635770746234
대중교통,STORE_01143,미술,109.54497718908033,리오스포토스튜디오,광진구,사진관,1.0,0.009128670484580484
대중교통,STORE_01153,미술,746.7841240610476,미림사진관(미림현상소),광진구,사진관,1.0,0.0013390750657123673
대중교통,STORE_01154,미술,178.759813774197,미영사진관,광진구,사진관,1.0,0.005594098465906684
대중교통,STORE_01164,미술,702.1978347995864,뽀샵천국,광진구,사진관,1.0,0.0014241000903761102
대중교통,STORE_01172,관광지,5015.332311416146,서울어린이대공원 놀이동산,광진구,테마파크,1.0,0.00019938858243226493
대중교통,STORE_01174,미술,715.0167768657801,선사진관,광진구,사진관,1.0,0.0013985685823812715
대중교통,STORE_01175,미술,457.4905676395936,소라스튜디오,광진구,사진관,1.0,0.002185837415532881
대중교통,STORE_01184,관광지,203.94250467043813,쏙텐트,광진구,휴양림/캠핑장,1.0,0.004903342741700436
대중교통,STORE_01185,미술,541.982619166197,아람채,광진구,사진관,1.0,0.0018450776180579948
대중교통,STORE_01193,미술,99.23959123487774,알파 건대본점,광진구,공예,1.0,0.010076623528539386
대중교통,STORE_01194,미술,808.3030310131669,알파 구의역점,광진구,공예,1.0,0.0012371597799732987
대중교통,STORE_01195,미술,815.7163013851451,알파 아차산역점,광진구,공예,1.0,0.0012259164102788283
대중교통,STORE_01196,미술,785.1602453706588,알파문구 중곡점,광진구,공예,1.0,0.0012736253597861664
대중교통,STORE_01199,미술,910.8449533672888,엘리엘포토(새한사진관),광진구,사진관,1.0,0.0010978816935891397
대중교통,STORE_01203,공연,9495.377625341654,연습실 샐러리(제작소 샐러리),광진구,공연,1.0,0.00010531440027526224
대중교통,STORE_01204,미술,654.6370427929162,와이낫스튜디오(ynotstudio),광진구,사진관,1.0,0.0015275640311059114
대중교통,STORE_01209,관광지,10295.559267876753,우리유황온천주식회사,광진구,온천,1.0,9.712925485457668e-05
대중교통,STORE_01215,미술,767.3985158791088,자연스튜디오,광진구,사진관,1.0,0.0013031039014382636
대중교통,STORE_01217,관광지,12367.181566198498,점핑몬스터 구의점,광진구,테마파크,1.0,8.08591670339151e-05
대중교통,STORE_01230,미술,624.9479381571982,카메에스(KAME.S),광진구,공예,1.0,0.001600133289420441
대중교통,STORE_01231,미술,612.0491536833309,커넥팅더닷츠(주) 서울상상나라,광진구,전시,1.0,0.0016338557025722016
대중교통,STORE_01239,미술,790.800172334438,포토준 스튜디오,광진구,사진관,1.0,0.0012645419601364086
대중교통,STORE_01240,미술,788.8928402338793,푼푼스튜디오(poonpoon studio),광진구,사진관,1.0,0.0012675992847184857
대중교통,STORE_01248,미술,616.7140635403083,화양칼라현상소,광진구,사진관,1.0,0.0016214969936949397
대중교통,STORE_01268,미술,1020.1817992368008,개봉사진실(개봉23분칼라),구로구,사진관,1.0,0.0009802174482509893
대중교통,STORE_01282,미술,1048.4757458879003,구로사진관,구로구,사진관,1.0,0.000953765505708624
대중교통,STORE_01288,미술,763.3524516460257,극동칼라,구로구,사진관,1.0,0.0013100108578202488
대중교통,STORE_01290,공연,5447.9771912784845,꿈나무극장((재)구로문화재단),구로구,공연,1.0,0.0001835543661234251
대중교통,STORE_01382,미술,745.2823257497604,진성사진관,구로구,사진관,1.0,0.0013417733997569195
대중교통,STORE_01300,미술,940.2248915891578,동감,구로구,공예,1.0,0.001063575330695416
대중교통,STORE_01343,미술,992.0166226411386,스튜디오황실(황실사진관),구로구,사진관,1.0,0.001008047624582748
대중교통,STORE_01304,미술,670.0911566440731,디자인플러스 문구센터((주)아트앤아츠 구로점),구로구,공예,1.0,0.0014923342743518133
대중교통,STORE_01305,공연,0.0,디큐브링크아트센터 ,구로구,공연,1.0,0.0
대중교통,STORE_01306,관광지,16022.887096777933,뛰노리방방 고척점,구로구,테마파크,1.0,6.241072498108606e-05
대중교통,STORE_01310,미술,959.1124267432714,롯데스튜디오(롯데칼라),구로구,사진관,1.0,0.0010426306365308652
대중교통,STORE_01315,미술,585.1606942043871,모닝글로리 개봉점,구로구,공예,1.0,0.0017089322811738893
대중교통,STORE_01316,미술,848.8379296830966,모닝글로리 동양미래대점,구로구,공예,1.0,0.0011780811919812984
